record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:30.143Z,2026-07-15T08:30:34.999Z,4856,,befb01bd-df50-40b6-b41b-ab6fded8b65a,,stop,144,202,346,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, memory, rock, freedom, pencil, ocean, shadow, sorrow, wheel, light",ok,10,cloud,memory,rock,freedom,pencil,ocean,shadow,sorrow,wheel,light,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:34.098Z,2026-07-15T08:30:35.971Z,1872,,b9256afd-5894-455a-8188-9985e9e5d523,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, spoon, dream, bicycle, cloud, justice, book, ocean",ok,10,apple,mountain,freedom,spoon,dream,bicycle,cloud,justice,book,ocean,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:35.000Z,2026-07-15T08:30:40.124Z,5124,,ae7c676b-cd62-4117-8023-2cf8751f4cfb,,stop,144,268,412,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"happiness, mountain, pencil, time, dog, pillow, fire, idea, water, building",ok,10,happiness,mountain,pencil,time,dog,pillow,fire,idea,water,building,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:39.189Z,2026-07-15T08:30:40.903Z,1713,,5119b78a-3933-45cb-b224-f5b5ce1c7c8d,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, ocean, book, anger, chair, star",ok,10,apple,mountain,freedom,clock,dog,ocean,book,anger,chair,star,,git:72d6a60
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:30:22.207Z,2026-07-15T08:30:41.335Z,19128,,166bbee2-3051-4c89-b075-8bfc2aade524,,stop,179,1308,1487,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, river, door, clock, candle, shadow, music, dream, silence, sky",ok,10,apple,river,door,clock,candle,shadow,music,dream,silence,sky,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:40.903Z,2026-07-15T08:30:42.802Z,1899,,261df2f4-4589-4521-9e44-e2f3bf79b14c,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, idea, spoon, cloud",ok,10,apple,mountain,freedom,clock,dog,book,ocean,idea,spoon,cloud,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:42.803Z,2026-07-15T08:30:44.644Z,1841,,e1cf05d9-cef1-41a5-8765-1d1a5cc23f4c,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, spoon, freedom, cat, mountain, idea, book, sugar, clock, sadness",ok,10,cloud,spoon,freedom,cat,mountain,idea,book,sugar,clock,sadness,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:40.124Z,2026-07-15T08:30:45.033Z,4908,,c39dcffe-891b-4543-9872-9e9bc05dffe3,,stop,144,273,417,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, freedom, hammer, river, cheese, laughter, stone, shirt, tree, time",ok,10,cloud,freedom,hammer,river,cheese,laughter,stone,shirt,tree,time,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:44.644Z,2026-07-15T08:30:47.115Z,2470,,09052692-789e-49e5-81de-d5d50521361f,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, book, cloud, spoon, happiness, dog, river, idea",ok,10,apple,mountain,freedom,book,cloud,spoon,happiness,dog,river,idea,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:47.116Z,2026-07-15T08:30:48.910Z,1794,,7574a3ed-24e1-4b64-a6fc-4a7daf5326c5,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, ocean, chair, dream, fire, book, silence",ok,10,apple,mountain,freedom,clock,ocean,chair,dream,fire,book,silence,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:45.145Z,2026-07-15T08:30:51.097Z,5952,,c0ab906a-73e9-4231-9702-fdf5800ab4a3,,stop,144,484,628,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"time, stone, joy, tree, spoon, cloud, circle, water, sound, mountain",ok,10,time,stone,joy,tree,spoon,cloud,circle,water,sound,mountain,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:48.911Z,2026-07-15T08:30:51.153Z,2242,,930ebc3e-7bc3-431a-b028-ed9abf4c9e28,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, clock, freedom, dog, book, ocean, chair, idea, snow",ok,10,apple,mountain,clock,freedom,dog,book,ocean,chair,idea,snow,,git:72d6a60
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:30:41.403Z,2026-07-15T08:30:54.828Z,13425,,714b401e-15fe-45a6-8559-24c67ab548c2,,stop,179,929,1108,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, hammer, idea, water, music, silence, freedom, cloud, mountain, book",ok,10,tree,hammer,idea,water,music,silence,freedom,cloud,mountain,book,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:51.097Z,2026-07-15T08:30:55.579Z,4481,,e7d37863-006b-47bf-b489-e603003f69c1,,stop,144,218,362,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sun, tree, hammer, wind, finger, bread, hat, joy, house, bicycle",ok,10,sun,tree,hammer,wind,finger,bread,hat,joy,house,bicycle,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:55.329Z,2026-07-15T08:30:57.092Z,1762,,ef99f0b1-a20c-4f51-8370-b13c365e2df3,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, ocean, idea, chair, song, shadow, bread",ok,10,apple,mountain,freedom,clock,ocean,idea,chair,song,shadow,bread,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:57.092Z,2026-07-15T08:30:58.735Z,1642,,c11e3f05-2ece-41e7-b4ac-ee57d682eb30,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, idea, book, cloud, spoon, freedom, cat, river, clock",ok,10,apple,mountain,idea,book,cloud,spoon,freedom,cat,river,clock,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:55.829Z,2026-07-15T08:30:58.828Z,2998,,eab631d3-1678-48fa-9fb6-be3c68dbda04,,stop,144,220,364,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cup, joy, tree, river, idea, hammer, cloud, song, stone, wind",ok,10,cup,joy,tree,river,idea,hammer,cloud,song,stone,wind,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:58.735Z,2026-07-15T08:31:01.054Z,2319,,1e6aded0-5259-4ac0-8439-93365d045bad,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, sadness, spoon, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,sadness,spoon,star,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:30:59.236Z,2026-07-15T08:31:05.306Z,6070,,34ec9ba0-ce44-47c4-b61b-75a934f8e89c,,stop,144,589,733,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, river, mountain, book, idea, dog, sun, chair, snow, joy",ok,10,tree,river,mountain,book,idea,dog,sun,chair,snow,joy,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:05.307Z,2026-07-15T08:31:08.608Z,3301,,053d6daf-5aa4-4a1e-9b7a-3997566f41e8,,stop,144,204,348,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, book, sadness, elephant, spoon, thunder, hope, circle, fire, bread",ok,10,mountain,book,sadness,elephant,spoon,thunder,hope,circle,fire,bread,,git:72d6a60
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:30:54.829Z,2026-07-15T08:31:09.899Z,15069,,76e44564-ffe2-4695-bdf0-324fb113a06c,,stop,179,958,1137,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, hammer, silence, happiness, rainbow, river, shadow, clock, dream, language",ok,10,apple,hammer,silence,happiness,rainbow,river,shadow,clock,dream,language,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:09.683Z,2026-07-15T08:31:11.576Z,1893,,52d77fa8-4373-4995-9de8-d3723e3bc370,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, idea, dog, book, rain, chair, freedom, spoon, dream",ok,10,apple,mountain,idea,dog,book,rain,chair,freedom,spoon,dream,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:08.609Z,2026-07-15T08:31:12.086Z,3477,,ca208a83-08cc-42d2-8ebc-45f8281b7d47,,stop,144,296,440,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, joy, pencil, water, star, freedom, tree, sand, time, book",ok,10,mountain,joy,pencil,water,star,freedom,tree,sand,time,book,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:11.576Z,2026-07-15T08:31:13.506Z,1929,,daba8e10-c69c-4629-84a2-6f53ebc11733,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, spoon, dream, clock, river, book, shadow, infant",ok,10,apple,mountain,freedom,spoon,dream,clock,river,book,shadow,infant,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:13.506Z,2026-07-15T08:31:15.420Z,1913,,fc43bb76-f885-44d8-b052-cf68f89dbb57,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, spoon, dream, bicycle, ocean, book, anger, cloud",ok,10,apple,mountain,freedom,spoon,dream,bicycle,ocean,book,anger,cloud,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:15.420Z,2026-07-15T08:31:17.508Z,2087,,9c1b6a5a-bb1f-49da-beed-7f2e7411e83d,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, spoon, dream, bicycle, cloud, book, anger, shoe",ok,10,apple,mountain,freedom,spoon,dream,bicycle,cloud,book,anger,shoe,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:12.087Z,2026-07-15T08:31:18.810Z,6723,,a2d61ecf-3d16-436d-a3fb-328b01fe7678,,stop,144,461,605,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, idea, spoon, cloud, anger, tree, book, music, ocean, stone",ok,10,mountain,idea,spoon,cloud,anger,tree,book,music,ocean,stone,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:17.508Z,2026-07-15T08:31:19.586Z,2078,,dc75430f-3177-4a32-b1e2-6aa7ace2c6f9,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, spoon, dream, cloud, book, sadness, hammer, river",ok,10,apple,mountain,freedom,spoon,dream,cloud,book,sadness,hammer,river,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:19.586Z,2026-07-15T08:31:21.730Z,2144,,7dbf9a73-ba7b-4a92-a9a8-f0723ca25a92,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"banana, mountain, clock, freedom, shoe, ocean, idea, dog, book, silence",ok,10,banana,mountain,clock,freedom,shoe,ocean,idea,dog,book,silence,,git:72d6a60
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:31:10.183Z,2026-07-15T08:31:22.377Z,12193,,faa57755-3297-48d6-8b92-29ccb6aeed80,,stop,179,747,926,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, whisper, silence, mirror, journey, melody, shadow, compass, harvest, candle",ok,10,mountain,whisper,silence,mirror,journey,melody,shadow,compass,harvest,candle,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:21.731Z,2026-07-15T08:31:23.703Z,1972,,c682f728-3bbe-43ea-8e83-0064aef9d329,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"banana, mountain, freedom, spoon, clock, sadness, dog, book, ocean, idea",ok,10,banana,mountain,freedom,spoon,clock,sadness,dog,book,ocean,idea,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:23.703Z,2026-07-15T08:31:25.519Z,1815,,f4c007f0-341e-4c38-a8e0-f575b972cc91,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, shoe, clock, anger, river, book, silence, cat",ok,10,apple,mountain,freedom,shoe,clock,anger,river,book,silence,cat,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:18.811Z,2026-07-15T08:31:26.397Z,7586,,c52909a6-43bc-4d21-b180-f695f34722c6,,stop,144,570,714,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, microbe, idea, hammer, cloud, joy, diamond, book, flame, river",ok,10,mountain,microbe,idea,hammer,cloud,joy,diamond,book,flame,river,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:25.519Z,2026-07-15T08:31:27.250Z,1731,,779b8228-0752-47e3-aa27-9b247d48bd66,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, idea, spoon, clock, cloud, freedom, dog, book, shoe",ok,10,apple,mountain,idea,spoon,clock,cloud,freedom,dog,book,shoe,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:27.251Z,2026-07-15T08:31:29.057Z,1806,,74600b6c-df2b-4e10-9a3a-c38bed8b9a03,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, idea, chair, silence",ok,10,apple,mountain,freedom,clock,dog,book,ocean,idea,chair,silence,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:29.058Z,2026-07-15T08:31:30.800Z,1742,,4d209372-048c-4bf2-9368-64a68599a63e,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, idea, book, dog, clock, freedom, river, shoe, happiness",ok,10,apple,mountain,idea,book,dog,clock,freedom,river,shoe,happiness,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:30.800Z,2026-07-15T08:31:32.478Z,1677,,4b1d66a2-93bf-499f-9c89-8186e6f4bfe9,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, anger, chair, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,anger,chair,star,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:32.478Z,2026-07-15T08:31:34.201Z,1723,,94893e17-f6f9-4d6d-912e-00373f80b3f1,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, friendship, clock, freedom, chair, storm, idea, bread, shadow",ok,10,apple,mountain,friendship,clock,freedom,chair,storm,idea,bread,shadow,,git:72d6a60
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:31:22.377Z,2026-07-15T08:31:34.871Z,12494,,ab3cc0bd-1167-422a-ab6c-c8bb5528512e,,stop,179,773,952,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, computer, happiness, river, book, silence, gravity, whisper, shadow, journey",ok,10,mountain,computer,happiness,river,book,silence,gravity,whisper,shadow,journey,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:34.201Z,2026-07-15T08:31:36.072Z,1870,,bfd9f130-ca5b-496e-85d3-9e75d54fbb83,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, idea, shoe, silence",ok,10,apple,mountain,freedom,clock,dog,book,ocean,idea,shoe,silence,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:36.072Z,2026-07-15T08:31:37.837Z,1764,,3847c5e1-7d4a-405a-9f94-1cc9b2bdb0d4,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, anger, chair, star",ok,10,apple,mountain,freedom,clock,dog,book,ocean,anger,chair,star,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:37.837Z,2026-07-15T08:31:39.568Z,1730,,64ea6e01-6df1-4d10-ae63-1338696dbc14,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, idea, river, book, sadness, spoon",ok,10,apple,mountain,freedom,clock,dog,idea,river,book,sadness,spoon,,git:72d6a60
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:26.397Z,2026-07-15T08:31:39.927Z,13530,,4268191e-2884-45db-b621-e29803c5fdd8,,stop,144,802,946,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"happiness, mountain, pencil, water, cloud, tree, time, chair, sound, dog",ok,10,happiness,mountain,pencil,water,cloud,tree,time,chair,sound,dog,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:39.568Z,2026-07-15T08:31:41.339Z,1771,,9ab9fc7e-d06b-45e2-a8ae-b7fb35d569fb,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, spoon, freedom, cat, mountain, book, anger, shoe, idea, river",ok,10,cloud,spoon,freedom,cat,mountain,book,anger,shoe,idea,river,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:41.340Z,2026-07-15T08:31:43.092Z,1752,,eff47075-22c9-4fa8-b897-7e60557293e0,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, spoon, dream, bicycle, cloud, book, anger, hammer",ok,10,apple,mountain,freedom,spoon,dream,bicycle,cloud,book,anger,hammer,,git:72d6a60
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-15T08:31:34.871Z,2026-07-15T08:31:44.326Z,9455,,9755aa9f-7d25-49ce-bf4c-0a963553e612,,stop,179,647,826,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, dream, silence, book, rain, light, shadow, time, music",ok,10,apple,mountain,dream,silence,book,rain,light,shadow,time,music,,git:72d6a60
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n100,Eastern,No,2026,1.0,1.0,0-2,,2026-07-15T08:31:43.093Z,2026-07-15T08:31:44.779Z,1686,,f1f886cc-6e3b-40df-a660-f15619801200,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, spoon, freedom, cat, mountain, idea, book, sugar, clock, sadness",ok,10,cloud,spoon,freedom,cat,mountain,idea,book,sugar,clock,sadness,,git:72d6a60
